recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-02-18T23:36:53.000+00,2025-02-18T23:38:45.000+00,51.26433,-2.914096,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378698
2025-02-18T23:38:34.000+00,2025-02-18T23:38:55.000+00,51.2559,-2.933233,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378699
2025-02-18T23:43:38.000+00,2025-02-18T23:43:55.000+00,51.21599,-2.961271,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378729
2025-02-18T23:43:58.000+00,2025-02-18T23:44:15.000+00,51.211315,-2.963754,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378731
2025-02-18T23:47:40.000+00,2025-02-18T23:51:05.000+00,51.15789,-2.981461,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378772
2025-02-18T23:51:03.000+00,2025-02-18T23:51:15.000+00,51.111923,-2.982601,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378773
2025-02-18T23:55:05.000+00,2025-02-18T23:57:35.000+00,51.09846,-2.997654,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378811
2025-02-18T23:57:27.000+00,2025-02-18T23:57:45.000+00,51.06631,-3.017446,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378812
2025-02-18T23:57:47.000+00,2025-02-18T23:57:55.000+00,51.06171,-3.020261,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378813
2025-02-18T23:58:07.000+00,2025-02-18T23:58:25.000+00,51.05708,-3.022959,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378816
2025-02-18T23:58:48.000+00,2025-02-18T23:58:55.000+00,51.047726,-3.029039,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378819
2025-02-18T23:59:08.000+00,2025-02-18T23:59:15.000+00,51.043304,-3.032602,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378821
2025-02-18T23:59:28.000+00,2025-02-18T23:59:45.000+00,51.039215,-3.036922,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378824
2025-02-19T00:00:08.000+00,2025-02-19T00:00:25.000+00,51.03154,-3.046779,FAL,SDVN,SDVN-54291,134,inbound,2025-02-19,2378828
2025-02-19T00:00:28.000+00,2025-02-19T00:00:45.000+00,51.02768,-3.051648,FAL,SDVN,SDVN-54291,134,inbound,2025-02-19,2378830
2025-02-19T00:00:48.000+00,2025-02-19T00:01:05.000+00,51.023853,-3.056558,FAL,SDVN,SDVN-54291,134,inbound,2025-02-19,2378832
