recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-11-06T12:23:56.000+00,2024-11-06T12:24:08.000+00,53.20218,-0.569024,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477385
2024-11-06T12:24:16.000+00,2024-11-06T12:24:28.000+00,53.2014,-0.566813,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477387
2024-11-06T12:24:36.000+00,2024-11-06T12:24:48.000+00,53.200768,-0.566037,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477389
2024-11-06T12:24:56.000+00,2024-11-06T12:25:08.000+00,53.20055,-0.566441,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477391
2024-11-06T12:25:17.000+00,2024-11-06T12:25:28.000+00,53.2003,-0.567282,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477393
2024-11-06T12:25:37.000+00,2024-11-06T12:25:48.000+00,53.19914,-0.57001,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477395
2024-11-06T12:25:57.000+00,2024-11-06T12:26:08.000+00,53.199017,-0.573026,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477397
2024-11-06T12:26:17.000+00,2024-11-06T12:26:28.000+00,53.199043,-0.573569,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477399
2024-11-06T12:26:37.000+00,2024-11-06T12:26:48.000+00,53.199177,-0.576923,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477401
2024-11-06T12:26:58.000+00,2024-11-06T12:27:08.000+00,53.199352,-0.580516,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477403
2024-11-06T12:27:18.000+00,2024-11-06T12:27:28.000+00,53.20014,-0.583425,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477405
2024-11-06T12:27:38.000+00,2024-11-06T12:27:48.000+00,53.200687,-0.585635,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477407
2024-11-06T12:27:58.000+00,2024-11-06T12:28:08.000+00,53.201477,-0.589012,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477409
2024-11-06T12:28:19.000+00,2024-11-06T12:28:28.000+00,53.20232,-0.592504,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477411
2024-11-06T12:28:39.000+00,2024-11-06T12:28:48.000+00,53.202694,-0.593989,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477413
2024-11-06T12:28:59.000+00,2024-11-06T12:29:08.000+00,53.202763,-0.594236,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477415
2024-11-06T12:29:19.000+00,2024-11-06T12:29:28.000+00,53.203014,-0.595696,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477417
